Generation,Best CP,Best CO,Best Score,Mean Score,Routes
109,11.908156711624919,101.0,226321.5,272456.1710526316,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
110,11.908156711624919,101.0,226321.5,303519.0731707317,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
111,11.908156711624919,101.0,226321.5,341407.7727272727,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
112,11.908156711624919,101.0,226321.5,281802.2763157895,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
113,11.908156711624919,101.0,226321.5,274501.2631578947,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
114,11.908156711624919,101.0,226321.5,276246.14285714284,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
115,11.908156711624919,101.0,226321.5,264355.725,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
116,11.908156711624919,101.0,226321.5,296859.75,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
117,11.908156711624919,101.0,226321.5,266450.4456521739,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
118,11.908156711624919,101.0,226321.5,271734.125,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
119,11.908156711624919,101.0,226321.5,271674.76829268294,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
120,11.908156711624919,101.0,226321.5,286846.0875,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
121,11.908156711624919,101.0,226321.5,348217.1923076923,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
122,11.908156711624919,101.0,226321.5,281965.64285714284,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
123,11.908156711624919,101.0,226321.5,285897.3947368421,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
124,11.908156711624919,101.0,226321.5,287731.86486486485,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
125,11.908156711624919,101.0,226321.5,262833.4342105263,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
126,11.908156711624919,101.0,226321.5,280675.756097561,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
127,11.908156711624919,101.0,226321.5,288773.3846153846,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
128,11.908156711624919,101.0,226321.5,286833.11842105264,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
129,11.908156711624919,101.0,226321.5,298624.3604651163,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
130,11.908156711624919,101.0,226321.5,293404.35365853657,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
131,11.908156711624919,101.0,226321.5,286723.4605263158,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
132,11.908156711624919,101.0,226321.5,282218.7916666667,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
133,11.908156711624919,101.0,226321.5,277776.1785714286,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
134,11.908156711624919,101.0,226321.5,285878.05263157893,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
135,11.908156711624919,101.0,226321.5,290130.375,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
136,11.908156711624919,101.0,226321.5,263374.5,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
137,11.908156711624919,101.0,226321.5,260187.32142857142,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
138,11.908156711624919,101.0,226321.5,294615.6951219512,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
139,11.908156711624919,101.0,226321.5,273844.86363636365,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
140,11.908156711624919,101.0,226321.5,281691.2763157895,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
141,11.908156711624919,101.0,226321.5,311506.53571428574,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
142,11.908156711624919,101.0,226321.5,306733.9736842105,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
143,11.908156711624919,101.0,226321.5,277221.5,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
144,11.908156711624919,101.0,226321.5,277513.8292682927,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
145,11.908156711624919,101.0,226321.5,252325.70833333334,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
146,11.908156711624919,101.0,226321.5,284727.0833333333,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
147,11.908156711624919,101.0,226321.5,279816.90789473685,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
148,11.908156711624919,101.0,226321.5,266958.26923076925,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
149,11.908156711624919,101.0,226321.5,299815.9285714286,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
150,11.908156711624919,101.0,226321.5,256417.73076923078,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
151,11.908156711624919,101.0,226321.5,266672.3108108108,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
152,11.908156711624919,101.0,226321.5,288599.6625,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
153,11.908156711624919,101.0,226321.5,285750.42307692306,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
154,11.908156711624919,101.0,226321.5,296297.2083333333,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
155,11.908156711624919,101.0,226321.5,294221.4324324324,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
156,11.908156711624919,101.0,226321.5,292730.025,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
157,11.908156711624919,101.0,226321.5,284545.86363636365,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
158,11.908156711624919,101.0,226321.5,292375.46341463417,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
159,11.908156711624919,101.0,226321.5,261343.81578947368,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
160,11.908156711624919,101.0,226321.5,259206.0,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
161,11.908156711624919,101.0,226321.5,291468.90789473685,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
162,11.908156711624919,101.0,226321.5,284629.46341463417,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
163,11.908156711624919,101.0,226321.5,270380.2105263158,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
164,11.908156711624919,101.0,226321.5,280559.3289473684,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
165,11.908156711624919,101.0,226321.5,291608.4375,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
166,11.908156711624919,101.0,226321.5,313026.64864864864,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
167,11.908156711624919,101.0,226321.5,308857.6923076923,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
168,11.908156711624919,101.0,226321.5,312928.2,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
169,11.908156711624919,101.0,226321.5,322788.3,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
170,11.908156711624919,101.0,226321.5,297813.8023255814,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
171,11.908156711624919,101.0,226321.5,306288.8076923077,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
172,11.908156711624919,101.0,226321.5,321762.4,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
173,11.908156711624919,101.0,226321.5,287231.1923076923,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
174,11.908156711624919,101.0,226321.5,307370.40789473685,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
175,11.908156711624919,101.0,226321.5,315156.73255813954,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
176,11.908156711624919,101.0,226321.5,328799.4146341463,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
177,11.908156711624919,101.0,226321.5,274750.8846153846,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
178,11.908156711624919,101.0,226321.5,252544.88571428572,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
179,11.908156711624919,101.0,226321.5,264124.36363636365,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
180,11.908156711624919,101.0,226321.5,276825.4342105263,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
181,11.908156711624919,101.0,226321.5,294576.57954545453,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
182,11.908156711624919,101.0,226321.5,282296.61627906974,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
183,11.908156711624919,101.0,226321.5,268583.71428571426,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
184,11.908156711624919,101.0,226321.5,251619.55714285714,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
185,11.908156711624919,101.0,226321.5,289162.92307692306,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
186,11.908156711624919,101.0,226321.5,274674.04285714286,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
187,11.908156711624919,101.0,226321.5,261016.73684210525,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
188,11.908156711624919,101.0,226321.5,304394.7,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
189,11.908156711624919,101.0,226321.5,266619.9428571428,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
190,11.908156711624919,101.0,226321.5,279929.6842105263,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
191,11.908156711624919,101.0,226321.5,281467.0263157895,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
192,11.908156711624919,101.0,226321.5,286918.2,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
193,11.908156711624919,101.0,226321.5,260557.1923076923,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
194,11.908156711624919,101.0,226321.5,265481.9142857143,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
195,11.908156711624919,101.0,226321.5,276160.53846153844,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
196,11.908156711624919,101.0,226321.5,334998.6847826087,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
197,11.908156711624919,101.0,226321.5,261542.4705882353,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
198,11.908156711624919,101.0,226321.5,284631.9324324324,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
199,11.908156711624919,101.0,226321.5,275475.6710526316,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
200,11.908156711624919,101.0,226321.5,292164.5,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
201,11.908156711624919,101.0,226321.5,272243.125,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
202,11.908156711624919,101.0,226321.5,303479.8461538461,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
203,11.908156711624919,101.0,226321.5,289685.75,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
204,11.908156711624919,101.0,226321.5,276044.6666666667,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
205,11.908156711624919,101.0,226321.5,252954.61764705883,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
206,11.908156711624919,101.0,226321.5,293786.1153846154,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
207,11.908156711624919,101.0,226321.5,277516.1842105263,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
208,11.908156711624919,101.0,226321.5,279161.09210526315,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
209,11.908156711624919,101.0,226321.5,285241.0263157895,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
210,11.908156711624919,101.0,226321.5,298227.6176470588,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
211,11.908156711624919,101.0,226321.5,290642.9625,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
212,11.908156711624919,101.0,226321.5,287994.3243243243,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
213,11.908156711624919,101.0,226321.5,291875.5657894737,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
214,11.908156711624919,101.0,226321.5,313673.1710526316,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
215,11.908156711624919,101.0,226321.5,289825.85714285716,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
216,11.908156711624919,101.0,226321.5,302961.0,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
217,11.908156711624919,101.0,226321.5,276570.53846153844,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
218,11.908156711624919,101.0,226321.5,278784.25,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
219,11.908156711624919,101.0,226321.5,313560.04054054053,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
220,11.908156711624919,101.0,226321.5,288468.375,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
221,11.908156711624919,101.0,226321.5,289525.875,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
222,11.908156711624919,101.0,226321.5,277810.5967741936,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
223,11.908156711624919,101.0,226321.5,275021.82857142854,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
224,11.908156711624919,101.0,226321.5,276728.9117647059,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
225,11.908156711624919,101.0,226321.5,278011.9166666667,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
226,11.908156711624919,101.0,226321.5,268043.27142857143,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
227,11.908156711624919,101.0,226321.5,286109.82857142854,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
228,11.908156711624919,101.0,226321.5,294235.6216216216,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
229,11.908156711624919,101.0,226321.5,330055.32954545453,"[[10, 13, 14], [4, 2, 1], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [7, 15, 9], [10, 8, 6, 15, 7]]"
